date,state,holiday
2016-05-24,Bayern,Himmelfahrt/Pfingsten
2016-05-25,Bayern,Himmelfahrt/Pfingsten
2016-05-26,Bayern,Himmelfahrt/Pfingsten
2016-05-27,Bayern,Himmelfahrt/Pfingsten
2016-05-28,Bayern,Himmelfahrt/Pfingsten
2016-07-30,Bayern,Sommer
2016-07-31,Bayern,Sommer
2016-08-01,Bayern,Sommer
2016-08-02,Bayern,Sommer
2016-08-03,Bayern,Sommer
2016-08-04,Bayern,Sommer
2016-08-05,Bayern,Sommer
2016-08-06,Bayern,Sommer
2016-08-07,Bayern,Sommer
2016-08-08,Bayern,Sommer
2016-08-09,Bayern,Sommer
2016-08-10,Bayern,Sommer
2016-08-11,Bayern,Sommer
2016-08-12,Bayern,Sommer
2016-08-13,Bayern,Sommer
2016-08-14,Bayern,Sommer
2016-08-15,Bayern,Sommer
2016-08-16,Bayern,Sommer
2016-08-17,Bayern,Sommer
2016-08-18,Bayern,Sommer
2016-08-19,Bayern,Sommer
2016-08-20,Bayern,Sommer
2016-08-21,Bayern,Sommer
2016-08-22,Bayern,Sommer
2016-08-23,Bayern,Sommer
2016-08-24,Bayern,Sommer
2016-08-25,Bayern,Sommer
2016-08-26,Bayern,Sommer
2016-08-27,Bayern,Sommer
2016-08-28,Bayern,Sommer
2016-08-29,Bayern,Sommer
2016-08-30,Bayern,Sommer
2016-08-31,Bayern,Sommer
2016-09-01,Bayern,Sommer
2016-09-02,Bayern,Sommer
2016-09-03,Bayern,Sommer
2016-09-04,Bayern,Sommer
2016-09-05,Bayern,Sommer
2016-09-06,Bayern,Sommer
2016-09-07,Bayern,Sommer
2016-09-08,Bayern,Sommer
2016-09-09,Bayern,Sommer
2016-09-10,Bayern,Sommer
2016-09-11,Bayern,Sommer
2016-09-12,Bayern,Sommer
2015-10-19,Berlin,Herbst
2015-10-20,Berlin,Herbst
2015-10-21,Berlin,Herbst
2015-10-22,Berlin,Herbst
2015-10-23,Berlin,Herbst
2015-10-24,Berlin,Herbst
2015-10-25,Berlin,Herbst
2015-10-26,Berlin,Herbst
2015-10-27,Berlin,Herbst
2015-10-28,Berlin,Herbst
2015-10-29,Berlin,Herbst
2015-10-30,Berlin,Herbst
2015-10-31,Berlin,Herbst
2015-12-23,Berlin,Weihnachten
2015-12-24,Berlin,Weihnachten
2015-12-25,Berlin,Weihnachten
2015-12-26,Berlin,Weihnachten
2015-12-27,Berlin,Weihnachten
2015-12-28,Berlin,Weihnachten
2015-12-29,Berlin,Weihnachten
2015-12-30,Berlin,Weihnachten
2015-12-31,Berlin,Weihnachten
2016-01-01,Berlin,Weihnachten
2016-01-02,Berlin,Weihnachten
2016-03-21,Berlin,Ostern/Frühjahr
2016-03-22,Berlin,Ostern/Frühjahr
2016-03-23,Berlin,Ostern/Frühjahr
2016-03-24,Berlin,Ostern/Frühjahr
2016-03-25,Berlin,Ostern/Frühjahr
2016-03-26,Berlin,Ostern/Frühjahr
2016-03-27,Berlin,Ostern/Frühjahr
2016-03-28,Berlin,Ostern/Frühjahr
2016-03-29,Berlin,Ostern/Frühjahr
2016-03-30,Berlin,Ostern/Frühjahr
2016-03-31,Berlin,Ostern/Frühjahr
2016-04-01,Berlin,Ostern/Frühjahr
2016-04-02,Berlin,Ostern/Frühjahr
2016-02-01,Berlin,Winter
2016-02-02,Berlin,Winter
2016-02-03,Berlin,Winter
2016-02-04,Berlin,Winter
2016-02-05,Berlin,Winter
2016-02-06,Berlin,Winter
2016-05-06,Berlin,Himmelfahrt/Pfingsten
2016-05-17,Berlin,Himmelfahrt/Pfingsten
2016-07-20,Berlin,Sommer
2016-07-21,Berlin,Sommer
2016-07-22,Berlin,Sommer
2016-07-23,Berlin,Sommer
2016-07-24,Berlin,Sommer
2016-07-25,Berlin,Sommer
2016-07-26,Berlin,Sommer
2016-07-27,Berlin,Sommer
2016-07-28,Berlin,Sommer
2016-07-29,Berlin,Sommer
2016-07-30,Berlin,Sommer
2016-07-31,Berlin,Sommer
2016-08-01,Berlin,Sommer
2016-08-02,Berlin,Sommer
2016-08-03,Berlin,Sommer
2016-08-04,Berlin,Sommer
2016-08-05,Berlin,Sommer
2016-08-06,Berlin,Sommer
2016-08-07,Berlin,Sommer
2016-08-08,Berlin,Sommer
2016-08-09,Berlin,Sommer
2016-08-10,Berlin,Sommer
2016-08-11,Berlin,Sommer
2016-08-12,Berlin,Sommer
2016-08-13,Berlin,Sommer
2016-08-14,Berlin,Sommer
2016-08-15,Berlin,Sommer
2016-08-16,Berlin,Sommer
2016-08-17,Berlin,Sommer
2016-08-18,Berlin,Sommer
2016-08-19,Berlin,Sommer
2016-08-20,Berlin,Sommer
2016-08-21,Berlin,Sommer
2016-08-22,Berlin,Sommer
2016-08-23,Berlin,Sommer
2016-08-24,Berlin,Sommer
2016-08-25,Berlin,Sommer
2016-08-26,Berlin,Sommer
2016-08-27,Berlin,Sommer
2016-08-28,Berlin,Sommer
2016-08-29,Berlin,Sommer
2016-08-30,Berlin,Sommer
2016-08-31,Berlin,Sommer
2016-09-01,Berlin,Sommer
2016-09-02,Berlin,Sommer
2015-10-19,Brandenburg,Herbst
2015-10-20,Brandenburg,Herbst
2015-10-21,Brandenburg,Herbst
2015-10-22,Brandenburg,Herbst
2015-10-23,Brandenburg,Herbst
2015-10-24,Brandenburg,Herbst
2015-10-25,Brandenburg,Herbst
2015-10-26,Brandenburg,Herbst
2015-10-27,Brandenburg,Herbst
2015-10-28,Brandenburg,Herbst
2015-10-29,Brandenburg,Herbst
2015-10-30,Brandenburg,Herbst
2015-12-23,Brandenburg,Weihnachten
2015-12-24,Brandenburg,Weihnachten
2015-12-25,Brandenburg,Weihnachten
2015-12-26,Brandenburg,Weihnachten
2015-12-27,Brandenburg,Weihnachten
2015-12-28,Brandenburg,Weihnachten
2015-12-29,Brandenburg,Weihnachten
2015-12-30,Brandenburg,Weihnachten
2015-12-31,Brandenburg,Weihnachten
2016-01-01,Brandenburg,Weihnachten
2016-01-02,Brandenburg,Weihnachten
2016-02-01,Brandenburg,Winter
2016-02-02,Brandenburg,Winter
2016-02-03,Brandenburg,Winter
2016-02-04,Brandenburg,Winter
2016-02-05,Brandenburg,Winter
2016-02-06,Brandenburg,Winter
2016-03-23,Brandenburg,Ostern/Frühjahr
2016-03-24,Brandenburg,Ostern/Frühjahr
2016-03-25,Brandenburg,Ostern/Frühjahr
2016-03-26,Brandenburg,Ostern/Frühjahr
2016-03-27,Brandenburg,Ostern/Frühjahr
2016-03-28,Brandenburg,Ostern/Frühjahr
2016-03-29,Brandenburg,Ostern/Frühjahr
2016-03-30,Brandenburg,Ostern/Frühjahr
2016-03-31,Brandenburg,Ostern/Frühjahr
2016-04-01,Brandenburg,Ostern/Frühjahr
2016-04-02,Brandenburg,Ostern/Frühjahr
2016-05-06,Brandenburg,Himmelfahrt/Pfingsten
2016-05-17,Brandenburg,Himmelfahrt/Pfingsten
2016-07-21,Brandenburg,Sommer
2016-07-22,Brandenburg,Sommer
2016-07-23,Brandenburg,Sommer
2016-07-24,Brandenburg,Sommer
2016-07-25,Brandenburg,Sommer
2016-07-26,Brandenburg,Sommer
2016-07-27,Brandenburg,Sommer
2016-07-28,Brandenburg,Sommer
2016-07-29,Brandenburg,Sommer
2016-07-30,Brandenburg,Sommer
2016-07-31,Brandenburg,Sommer
2016-08-01,Brandenburg,Sommer
2016-08-02,Brandenburg,Sommer
2016-08-03,Brandenburg,Sommer
2016-08-04,Brandenburg,Sommer
2016-08-05,Brandenburg,Sommer
2016-08-06,Brandenburg,Sommer
2016-08-07,Brandenburg,Sommer
2016-08-08,Brandenburg,Sommer
2016-08-09,Brandenburg,Sommer
2016-08-10,Brandenburg,Sommer
2016-08-11,Brandenburg,Sommer
2016-08-12,Brandenburg,Sommer
2016-08-13,Brandenburg,Sommer
2016-08-14,Brandenburg,Sommer
2016-08-15,Brandenburg,Sommer
2016-08-16,Brandenburg,Sommer
2016-08-17,Brandenburg,Sommer
2016-08-18,Brandenburg,Sommer
2016-08-19,Brandenburg,Sommer
2016-08-20,Brandenburg,Sommer
2016-08-21,Brandenburg,Sommer
2016-08-22,Brandenburg,Sommer
2016-08-23,Brandenburg,Sommer
2016-08-24,Brandenburg,Sommer
2016-08-25,Brandenburg,Sommer
2016-08-26,Brandenburg,Sommer
2016-08-27,Brandenburg,Sommer
2016-08-28,Brandenburg,Sommer
2016-08-29,Brandenburg,Sommer
2016-08-30,Brandenburg,Sommer
2016-08-31,Brandenburg,Sommer
2016-09-01,Brandenburg,Sommer
2016-09-02,Brandenburg,Sommer
2016-09-03,Brandenburg,Sommer
2015-10-19,Bremen,Herbst
2015-10-20,Bremen,Herbst
2015-10-21,Bremen,Herbst
2015-10-22,Bremen,Herbst
2015-10-23,Bremen,Herbst
2015-10-24,Bremen,Herbst
2015-10-25,Bremen,Herbst
2015-10-26,Bremen,Herbst
2015-10-27,Bremen,Herbst
2015-10-28,Bremen,Herbst
2015-10-29,Bremen,Herbst
2015-10-30,Bremen,Herbst
2015-10-31,Bremen,Herbst
2016-03-18,Bremen,Ostern/Frühjahr
2016-03-19,Bremen,Ostern/Frühjahr
2016-03-20,Bremen,Ostern/Frühjahr
2016-03-21,Bremen,Ostern/Frühjahr
2016-03-22,Bremen,Ostern/Frühjahr
2016-03-23,Bremen,Ostern/Frühjahr
2016-03-24,Bremen,Ostern/Frühjahr
2016-03-25,Bremen,Ostern/Frühjahr
2016-03-26,Bremen,Ostern/Frühjahr
2016-03-27,Bremen,Ostern/Frühjahr
2016-03-28,Bremen,Ostern/Frühjahr
2016-03-29,Bremen,Ostern/Frühjahr
2016-03-30,Bremen,Ostern/Frühjahr
2016-03-31,Bremen,Ostern/Frühjahr
2016-04-01,Bremen,Ostern/Frühjahr
2016-04-02,Bremen,Ostern/Frühjahr
2015-12-23,Bremen,Weihnachten
2015-12-24,Bremen,Weihnachten
2015-12-25,Bremen,Weihnachten
2015-12-26,Bremen,Weihnachten
2015-12-27,Bremen,Weihnachten
2015-12-28,Bremen,Weihnachten
2015-12-29,Bremen,Weihnachten
2015-12-30,Bremen,Weihnachten
2015-12-31,Bremen,Weihnachten
2016-01-01,Bremen,Weihnachten
2016-01-02,Bremen,Weihnachten
2016-01-03,Bremen,Weihnachten
2016-01-04,Bremen,Weihnachten
2016-01-05,Bremen,Weihnachten
2016-01-06,Bremen,Weihnachten
2016-01-28,Bremen,Winter
2016-01-29,Bremen,Winter
2016-05-17,Bremen,Himmelfahrt/Pfingsten
2016-06-23,Bremen,Sommer
2016-06-24,Bremen,Sommer
2016-06-25,Bremen,Sommer
2016-06-26,Bremen,Sommer
2016-06-27,Bremen,Sommer
2016-06-28,Bremen,Sommer
2016-06-29,Bremen,Sommer
2016-06-30,Bremen,Sommer
2016-07-01,Bremen,Sommer
2016-07-02,Bremen,Sommer
2016-07-03,Bremen,Sommer
2016-07-04,Bremen,Sommer
2016-07-05,Bremen,Sommer
2016-07-06,Bremen,Sommer
2016-07-07,Bremen,Sommer
2016-07-08,Bremen,Sommer
2016-07-09,Bremen,Sommer
2016-07-10,Bremen,Sommer
2016-07-11,Bremen,Sommer
2016-07-12,Bremen,Sommer
2016-07-13,Bremen,Sommer
2016-07-14,Bremen,Sommer
2016-07-15,Bremen,Sommer
2016-07-16,Bremen,Sommer
2016-07-17,Bremen,Sommer
2016-07-18,Bremen,Sommer
2016-07-19,Bremen,Sommer
2016-07-20,Bremen,Sommer
2016-07-21,Bremen,Sommer
2016-07-22,Bremen,Sommer
2016-07-23,Bremen,Sommer
2016-07-24,Bremen,Sommer
2016-07-25,Bremen,Sommer
2016-07-26,Bremen,Sommer
2016-07-27,Bremen,Sommer
2016-07-28,Bremen,Sommer
2016-07-29,Bremen,Sommer
2016-07-30,Bremen,Sommer
2016-07-31,Bremen,Sommer
2016-08-01,Bremen,Sommer
2016-08-02,Bremen,Sommer
2016-08-03,Bremen,Sommer
2015-10-19,Hamburg,Herbst
2015-10-20,Hamburg,Herbst
2015-10-21,Hamburg,Herbst
2015-10-22,Hamburg,Herbst
2015-10-23,Hamburg,Herbst
2015-10-24,Hamburg,Herbst
2015-10-25,Hamburg,Herbst
2015-10-26,Hamburg,Herbst
2015-10-27,Hamburg,Herbst
2015-10-28,Hamburg,Herbst
2015-10-29,Hamburg,Herbst
2015-10-30,Hamburg,Herbst
2015-12-21,Hamburg,Weihnachten
2015-12-22,Hamburg,Weihnachten
2015-12-23,Hamburg,Weihnachten
2015-12-24,Hamburg,Weihnachten
2015-12-25,Hamburg,Weihnachten
2015-12-26,Hamburg,Weihnachten
2015-12-27,Hamburg,Weihnachten
2015-12-28,Hamburg,Weihnachten
2015-12-29,Hamburg,Weihnachten
2015-12-30,Hamburg,Weihnachten
2015-12-31,Hamburg,Weihnachten
2016-01-01,Hamburg,Weihnachten
2016-01-29,Hamburg,Winter
2016-03-07,Hamburg,Ostern/Frühjahr
2016-03-08,Hamburg,Ostern/Frühjahr
2016-03-09,Hamburg,Ostern/Frühjahr
2016-03-10,Hamburg,Ostern/Frühjahr
2016-03-11,Hamburg,Ostern/Frühjahr
2016-03-12,Hamburg,Ostern/Frühjahr
2016-03-13,Hamburg,Ostern/Frühjahr
2016-03-14,Hamburg,Ostern/Frühjahr
2016-03-15,Hamburg,Ostern/Frühjahr
2016-03-16,Hamburg,Ostern/Frühjahr
2016-03-17,Hamburg,Ostern/Frühjahr
2016-03-18,Hamburg,Ostern/Frühjahr
2016-05-06,Hamburg,Himmelfahrt/Pfingsten
2016-05-17,Hamburg,Himmelfahrt/Pfingsten
2016-05-18,Hamburg,Himmelfahrt/Pfingsten
2016-05-19,Hamburg,Himmelfahrt/Pfingsten
2016-05-20,Hamburg,Himmelfahrt/Pfingsten
2016-07-21,Hamburg,Sommer
2016-07-22,Hamburg,Sommer
2016-07-23,Hamburg,Sommer
2016-07-24,Hamburg,Sommer
2016-07-25,Hamburg,Sommer
2016-07-26,Hamburg,Sommer
2016-07-27,Hamburg,Sommer
2016-07-28,Hamburg,Sommer
2016-07-29,Hamburg,Sommer
2016-07-30,Hamburg,Sommer
2016-07-31,Hamburg,Sommer
2016-08-01,Hamburg,Sommer
2016-08-02,Hamburg,Sommer
2016-08-03,Hamburg,Sommer
2016-08-04,Hamburg,Sommer
2016-08-05,Hamburg,Sommer
2016-08-06,Hamburg,Sommer
2016-08-07,Hamburg,Sommer
2016-08-08,Hamburg,Sommer
2016-08-09,Hamburg,Sommer
2016-08-10,Hamburg,Sommer
2016-08-11,Hamburg,Sommer
2016-08-12,Hamburg,Sommer
2016-08-13,Hamburg,Sommer
2016-08-14,Hamburg,Sommer
2016-08-15,Hamburg,Sommer
2016-08-16,Hamburg,Sommer
2016-08-17,Hamburg,Sommer
2016-08-18,Hamburg,Sommer
2016-08-19,Hamburg,Sommer
2016-08-20,Hamburg,Sommer
2016-08-21,Hamburg,Sommer
2016-08-22,Hamburg,Sommer
2016-08-23,Hamburg,Sommer
2016-08-24,Hamburg,Sommer
2016-08-25,Hamburg,Sommer
2016-08-26,Hamburg,Sommer
2016-08-27,Hamburg,Sommer
2016-08-28,Hamburg,Sommer
2016-08-29,Hamburg,Sommer
2016-08-30,Hamburg,Sommer
2016-08-31,Hamburg,Sommer
2015-10-19,Hessen,Herbst
2015-10-20,Hessen,Herbst
2015-10-21,Hessen,Herbst
2015-10-22,Hessen,Herbst
2015-10-23,Hessen,Herbst
2015-10-24,Hessen,Herbst
2015-10-25,Hessen,Herbst
2015-10-26,Hessen,Herbst
2015-10-27,Hessen,Herbst
2015-10-28,Hessen,Herbst
2015-10-29,Hessen,Herbst
2015-10-30,Hessen,Herbst
2015-10-31,Hessen,Herbst
2016-03-29,Hessen,Ostern/Frühjahr
2016-03-30,Hessen,Ostern/Frühjahr
2016-03-31,Hessen,Ostern/Frühjahr
2016-04-01,Hessen,Ostern/Frühjahr
2016-04-02,Hessen,Ostern/Frühjahr
2016-04-03,Hessen,Ostern/Frühjahr
2016-04-04,Hessen,Ostern/Frühjahr
2016-04-05,Hessen,Ostern/Frühjahr
2016-04-06,Hessen,Ostern/Frühjahr
2016-04-07,Hessen,Ostern/Frühjahr
2016-04-08,Hessen,Ostern/Frühjahr
2016-04-09,Hessen,Ostern/Frühjahr
2015-12-23,Hessen,Weihnachten
2015-12-24,Hessen,Weihnachten
2015-12-25,Hessen,Weihnachten
2015-12-26,Hessen,Weihnachten
2015-12-27,Hessen,Weihnachten
2015-12-28,Hessen,Weihnachten
2015-12-29,Hessen,Weihnachten
2015-12-30,Hessen,Weihnachten
2015-12-31,Hessen,Weihnachten
2016-01-01,Hessen,Weihnachten
2016-01-02,Hessen,Weihnachten
2016-01-03,Hessen,Weihnachten
2016-01-04,Hessen,Weihnachten
2016-01-05,Hessen,Weihnachten
2016-01-06,Hessen,Weihnachten
2016-01-07,Hessen,Weihnachten
2016-01-08,Hessen,Weihnachten
2016-01-09,Hessen,Weihnachten
2016-07-18,Hessen,Sommer
2016-07-19,Hessen,Sommer
2016-07-20,Hessen,Sommer
2016-07-21,Hessen,Sommer
2016-07-22,Hessen,Sommer
2016-07-23,Hessen,Sommer
2016-07-24,Hessen,Sommer
2016-07-25,Hessen,Sommer
2016-07-26,Hessen,Sommer
2016-07-27,Hessen,Sommer
2016-07-28,Hessen,Sommer
2016-07-29,Hessen,Sommer
2016-07-30,Hessen,Sommer
2016-07-31,Hessen,Sommer
2016-08-01,Hessen,Sommer
2016-08-02,Hessen,Sommer
2016-08-03,Hessen,Sommer
2016-08-04,Hessen,Sommer
2016-08-05,Hessen,Sommer
2016-08-06,Hessen,Sommer
2016-08-07,Hessen,Sommer
2016-08-08,Hessen,Sommer
2016-08-09,Hessen,Sommer
2016-08-10,Hessen,Sommer
2016-08-11,Hessen,Sommer
2016-08-12,Hessen,Sommer
2016-08-13,Hessen,Sommer
2016-08-14,Hessen,Sommer
2016-08-15,Hessen,Sommer
2016-08-16,Hessen,Sommer
2016-08-17,Hessen,Sommer
2016-08-18,Hessen,Sommer
2016-08-19,Hessen,Sommer
2016-08-20,Hessen,Sommer
2016-08-21,Hessen,Sommer
2016-08-22,Hessen,Sommer
2016-08-23,Hessen,Sommer
2016-08-24,Hessen,Sommer
2016-08-25,Hessen,Sommer
2016-08-26,Hessen,Sommer
2015-10-24,Mecklenburg-Vorpommern,Herbst
2015-10-25,Mecklenburg-Vorpommern,Herbst
2015-10-26,Mecklenburg-Vorpommern,Herbst
2015-10-27,Mecklenburg-Vorpommern,Herbst
2015-10-28,Mecklenburg-Vorpommern,Herbst
2015-10-29,Mecklenburg-Vorpommern,Herbst
2015-10-30,Mecklenburg-Vorpommern,Herbst
2016-03-21,Mecklenburg-Vorpommern,Ostern/Frühjahr
2016-03-22,Mecklenburg-Vorpommern,Ostern/Frühjahr
2016-03-23,Mecklenburg-Vorpommern,Ostern/Frühjahr
2016-03-24,Mecklenburg-Vorpommern,Ostern/Frühjahr
2016-03-25,Mecklenburg-Vorpommern,Ostern/Frühjahr
2016-03-26,Mecklenburg-Vorpommern,Ostern/Frühjahr
2016-03-27,Mecklenburg-Vorpommern,Ostern/Frühjahr
2016-03-28,Mecklenburg-Vorpommern,Ostern/Frühjahr
2016-03-29,Mecklenburg-Vorpommern,Ostern/Frühjahr
2016-03-30,Mecklenburg-Vorpommern,Ostern/Frühjahr
2016-02-01,Mecklenburg-Vorpommern,Winter
2016-02-02,Mecklenburg-Vorpommern,Winter
2016-02-03,Mecklenburg-Vorpommern,Winter
2016-02-04,Mecklenburg-Vorpommern,Winter
2016-02-05,Mecklenburg-Vorpommern,Winter
2016-02-06,Mecklenburg-Vorpommern,Winter
2016-02-07,Mecklenburg-Vorpommern,Winter
2016-02-08,Mecklenburg-Vorpommern,Winter
2016-02-09,Mecklenburg-Vorpommern,Winter
2016-02-10,Mecklenburg-Vorpommern,Winter
2016-02-11,Mecklenburg-Vorpommern,Winter
2016-02-12,Mecklenburg-Vorpommern,Winter
2016-02-13,Mecklenburg-Vorpommern,Winter
2015-12-21,Mecklenburg-Vorpommern,Weihnachten
2015-12-22,Mecklenburg-Vorpommern,Weihnachten
2015-12-23,Mecklenburg-Vorpommern,Weihnachten
2015-12-24,Mecklenburg-Vorpommern,Weihnachten
2015-12-25,Mecklenburg-Vorpommern,Weihnachten
2015-12-26,Mecklenburg-Vorpommern,Weihnachten
2015-12-27,Mecklenburg-Vorpommern,Weihnachten
2015-12-28,Mecklenburg-Vorpommern,Weihnachten
2015-12-29,Mecklenburg-Vorpommern,Weihnachten
2015-12-30,Mecklenburg-Vorpommern,Weihnachten
2015-12-31,Mecklenburg-Vorpommern,Weihnachten
2016-01-01,Mecklenburg-Vorpommern,Weihnachten
2016-01-02,Mecklenburg-Vorpommern,Weihnachten
2016-05-14,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2016-05-15,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2016-05-16,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2016-05-17,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2016-07-25,Mecklenburg-Vorpommern,Sommer
2016-07-26,Mecklenburg-Vorpommern,Sommer
2016-07-27,Mecklenburg-Vorpommern,Sommer
2016-07-28,Mecklenburg-Vorpommern,Sommer
2016-07-29,Mecklenburg-Vorpommern,Sommer
2016-07-30,Mecklenburg-Vorpommern,Sommer
2016-07-31,Mecklenburg-Vorpommern,Sommer
2016-08-01,Mecklenburg-Vorpommern,Sommer
2016-08-02,Mecklenburg-Vorpommern,Sommer
2016-08-03,Mecklenburg-Vorpommern,Sommer
2016-08-04,Mecklenburg-Vorpommern,Sommer
2016-08-05,Mecklenburg-Vorpommern,Sommer
2016-08-06,Mecklenburg-Vorpommern,Sommer
2016-08-07,Mecklenburg-Vorpommern,Sommer
