date,state,holiday
2011-12-24,Berlin,Weihnachten
2011-12-25,Berlin,Weihnachten
2011-12-26,Berlin,Weihnachten
2011-12-27,Berlin,Weihnachten
2011-12-28,Berlin,Weihnachten
2011-12-29,Berlin,Weihnachten
2011-12-30,Berlin,Weihnachten
2011-12-31,Berlin,Weihnachten
2012-01-01,Berlin,Weihnachten
2012-01-02,Berlin,Weihnachten
2012-01-03,Berlin,Weihnachten
2012-01-30,Berlin,Winter
2012-01-31,Berlin,Winter
2012-02-01,Berlin,Winter
2012-02-02,Berlin,Winter
2012-02-03,Berlin,Winter
2012-02-04,Berlin,Winter
2012-04-02,Berlin,Ostern/Frühjahr
2012-04-03,Berlin,Ostern/Frühjahr
2012-04-04,Berlin,Ostern/Frühjahr
2012-04-05,Berlin,Ostern/Frühjahr
2012-04-06,Berlin,Ostern/Frühjahr
2012-04-07,Berlin,Ostern/Frühjahr
2012-04-08,Berlin,Ostern/Frühjahr
2012-04-09,Berlin,Ostern/Frühjahr
2012-04-10,Berlin,Ostern/Frühjahr
2012-04-11,Berlin,Ostern/Frühjahr
2012-04-12,Berlin,Ostern/Frühjahr
2012-04-13,Berlin,Ostern/Frühjahr
2012-04-14,Berlin,Ostern/Frühjahr
2012-04-30,Berlin,Himmelfahrt/Pfingsten
2012-05-18,Berlin,Himmelfahrt/Pfingsten
2012-06-20,Berlin,Sommer
2012-06-21,Berlin,Sommer
2012-06-22,Berlin,Sommer
2012-06-23,Berlin,Sommer
2012-06-24,Berlin,Sommer
2012-06-25,Berlin,Sommer
2012-06-26,Berlin,Sommer
2012-06-27,Berlin,Sommer
2012-06-28,Berlin,Sommer
2012-06-29,Berlin,Sommer
2012-06-30,Berlin,Sommer
2012-07-01,Berlin,Sommer
2012-07-02,Berlin,Sommer
2012-07-03,Berlin,Sommer
2012-07-04,Berlin,Sommer
2012-07-05,Berlin,Sommer
2012-07-06,Berlin,Sommer
2012-07-07,Berlin,Sommer
2012-07-08,Berlin,Sommer
2012-07-09,Berlin,Sommer
2012-07-10,Berlin,Sommer
2012-07-11,Berlin,Sommer
2012-07-12,Berlin,Sommer
2012-07-13,Berlin,Sommer
2012-07-14,Berlin,Sommer
2012-07-15,Berlin,Sommer
2012-07-16,Berlin,Sommer
2012-07-17,Berlin,Sommer
2012-07-18,Berlin,Sommer
2012-07-19,Berlin,Sommer
2012-07-20,Berlin,Sommer
2012-07-21,Berlin,Sommer
2012-07-22,Berlin,Sommer
2012-07-23,Berlin,Sommer
2012-07-24,Berlin,Sommer
2012-07-25,Berlin,Sommer
2012-07-26,Berlin,Sommer
2012-07-27,Berlin,Sommer
2012-07-28,Berlin,Sommer
2012-07-29,Berlin,Sommer
2012-07-30,Berlin,Sommer
2012-07-31,Berlin,Sommer
2012-08-01,Berlin,Sommer
2012-08-02,Berlin,Sommer
2012-08-03,Berlin,Sommer
2011-10-04,Brandenburg,Herbst
2011-10-05,Brandenburg,Herbst
2011-10-06,Brandenburg,Herbst
2011-10-07,Brandenburg,Herbst
2011-10-08,Brandenburg,Herbst
2011-10-09,Brandenburg,Herbst
2011-10-10,Brandenburg,Herbst
2011-10-11,Brandenburg,Herbst
2011-10-12,Brandenburg,Herbst
2011-10-13,Brandenburg,Herbst
2011-10-14,Brandenburg,Herbst
2011-12-23,Brandenburg,Weihnachten
2011-12-24,Brandenburg,Weihnachten
2011-12-25,Brandenburg,Weihnachten
2011-12-26,Brandenburg,Weihnachten
2011-12-27,Brandenburg,Weihnachten
2011-12-28,Brandenburg,Weihnachten
2011-12-29,Brandenburg,Weihnachten
2011-12-30,Brandenburg,Weihnachten
2011-12-31,Brandenburg,Weihnachten
2012-01-01,Brandenburg,Weihnachten
2012-01-02,Brandenburg,Weihnachten
2012-01-03,Brandenburg,Weihnachten
2012-01-30,Brandenburg,Winter
2012-01-31,Brandenburg,Winter
2012-02-01,Brandenburg,Winter
2012-02-02,Brandenburg,Winter
2012-02-03,Brandenburg,Winter
2012-02-04,Brandenburg,Winter
2012-04-04,Brandenburg,Ostern/Frühjahr
2012-04-05,Brandenburg,Ostern/Frühjahr
2012-04-06,Brandenburg,Ostern/Frühjahr
2012-04-07,Brandenburg,Ostern/Frühjahr
2012-04-08,Brandenburg,Ostern/Frühjahr
2012-04-09,Brandenburg,Ostern/Frühjahr
2012-04-10,Brandenburg,Ostern/Frühjahr
2012-04-11,Brandenburg,Ostern/Frühjahr
2012-04-12,Brandenburg,Ostern/Frühjahr
2012-04-13,Brandenburg,Ostern/Frühjahr
2012-04-14,Brandenburg,Ostern/Frühjahr
2012-04-30,Brandenburg,Himmelfahrt/Pfingsten
2012-05-18,Brandenburg,Himmelfahrt/Pfingsten
2012-06-21,Brandenburg,Sommer
2012-06-22,Brandenburg,Sommer
2012-06-23,Brandenburg,Sommer
2012-06-24,Brandenburg,Sommer
2012-06-25,Brandenburg,Sommer
2012-06-26,Brandenburg,Sommer
2012-06-27,Brandenburg,Sommer
2012-06-28,Brandenburg,Sommer
2012-06-29,Brandenburg,Sommer
2012-06-30,Brandenburg,Sommer
2012-07-01,Brandenburg,Sommer
2012-07-02,Brandenburg,Sommer
2012-07-03,Brandenburg,Sommer
2012-07-04,Brandenburg,Sommer
2012-07-05,Brandenburg,Sommer
2012-07-06,Brandenburg,Sommer
2012-07-07,Brandenburg,Sommer
2012-07-08,Brandenburg,Sommer
2012-07-09,Brandenburg,Sommer
2012-07-10,Brandenburg,Sommer
2012-07-11,Brandenburg,Sommer
2012-07-12,Brandenburg,Sommer
2012-07-13,Brandenburg,Sommer
2012-07-14,Brandenburg,Sommer
2012-07-15,Brandenburg,Sommer
2012-07-16,Brandenburg,Sommer
2012-07-17,Brandenburg,Sommer
2012-07-18,Brandenburg,Sommer
2012-07-19,Brandenburg,Sommer
2012-07-20,Brandenburg,Sommer
2012-07-21,Brandenburg,Sommer
2012-07-22,Brandenburg,Sommer
2012-07-23,Brandenburg,Sommer
2012-07-24,Brandenburg,Sommer
2012-07-25,Brandenburg,Sommer
2012-07-26,Brandenburg,Sommer
2012-07-27,Brandenburg,Sommer
2012-07-28,Brandenburg,Sommer
2012-07-29,Brandenburg,Sommer
2012-07-30,Brandenburg,Sommer
2012-07-31,Brandenburg,Sommer
2012-08-01,Brandenburg,Sommer
2012-08-02,Brandenburg,Sommer
2012-08-03,Brandenburg,Sommer
2011-10-17,Bremen,Herbst
2011-10-18,Bremen,Herbst
2011-10-19,Bremen,Herbst
2011-10-20,Bremen,Herbst
2011-10-21,Bremen,Herbst
2011-10-22,Bremen,Herbst
2011-10-23,Bremen,Herbst
2011-10-24,Bremen,Herbst
2011-10-25,Bremen,Herbst
2011-10-26,Bremen,Herbst
2011-10-27,Bremen,Herbst
2011-10-28,Bremen,Herbst
2011-10-29,Bremen,Herbst
2011-12-23,Bremen,Weihnachten
2011-12-24,Bremen,Weihnachten
2011-12-25,Bremen,Weihnachten
2011-12-26,Bremen,Weihnachten
2011-12-27,Bremen,Weihnachten
2011-12-28,Bremen,Weihnachten
2011-12-29,Bremen,Weihnachten
2011-12-30,Bremen,Weihnachten
2011-12-31,Bremen,Weihnachten
2012-01-01,Bremen,Weihnachten
2012-01-02,Bremen,Weihnachten
2012-01-03,Bremen,Weihnachten
2012-01-04,Bremen,Weihnachten
2012-01-30,Bremen,Winter
2012-01-31,Bremen,Winter
2012-03-26,Bremen,Ostern/Frühjahr
2012-03-27,Bremen,Ostern/Frühjahr
2012-03-28,Bremen,Ostern/Frühjahr
2012-03-29,Bremen,Ostern/Frühjahr
2012-03-30,Bremen,Ostern/Frühjahr
2012-03-31,Bremen,Ostern/Frühjahr
2012-04-01,Bremen,Ostern/Frühjahr
2012-04-02,Bremen,Ostern/Frühjahr
2012-04-03,Bremen,Ostern/Frühjahr
2012-04-04,Bremen,Ostern/Frühjahr
2012-04-05,Bremen,Ostern/Frühjahr
2012-04-06,Bremen,Ostern/Frühjahr
2012-04-07,Bremen,Ostern/Frühjahr
2012-04-08,Bremen,Ostern/Frühjahr
2012-04-09,Bremen,Ostern/Frühjahr
2012-04-10,Bremen,Ostern/Frühjahr
2012-04-11,Bremen,Ostern/Frühjahr
2012-05-29,Bremen,Himmelfahrt/Pfingsten
2012-07-23,Bremen,Sommer
2012-07-24,Bremen,Sommer
2012-07-25,Bremen,Sommer
2012-07-26,Bremen,Sommer
2012-07-27,Bremen,Sommer
2012-07-28,Bremen,Sommer
2012-07-29,Bremen,Sommer
2012-07-30,Bremen,Sommer
2012-07-31,Bremen,Sommer
2012-08-01,Bremen,Sommer
2012-08-02,Bremen,Sommer
2012-08-03,Bremen,Sommer
2012-08-04,Bremen,Sommer
2012-08-05,Bremen,Sommer
2012-08-06,Bremen,Sommer
2012-08-07,Bremen,Sommer
2012-08-08,Bremen,Sommer
2012-08-09,Bremen,Sommer
2012-08-10,Bremen,Sommer
2012-08-11,Bremen,Sommer
2012-08-12,Bremen,Sommer
2012-08-13,Bremen,Sommer
2012-08-14,Bremen,Sommer
2012-08-15,Bremen,Sommer
2012-08-16,Bremen,Sommer
2012-08-17,Bremen,Sommer
2012-08-18,Bremen,Sommer
2012-08-19,Bremen,Sommer
2012-08-20,Bremen,Sommer
2012-08-21,Bremen,Sommer
2012-08-22,Bremen,Sommer
2012-08-23,Bremen,Sommer
2012-08-24,Bremen,Sommer
2012-08-25,Bremen,Sommer
2012-08-26,Bremen,Sommer
2012-08-27,Bremen,Sommer
2012-08-28,Bremen,Sommer
2012-08-29,Bremen,Sommer
2012-08-30,Bremen,Sommer
2012-08-31,Bremen,Sommer
2011-10-04,Hamburg,Herbst
2011-10-05,Hamburg,Herbst
2011-10-06,Hamburg,Herbst
2011-10-07,Hamburg,Herbst
2011-10-08,Hamburg,Herbst
2011-10-09,Hamburg,Herbst
2011-10-10,Hamburg,Herbst
2011-10-11,Hamburg,Herbst
2011-10-12,Hamburg,Herbst
2011-10-13,Hamburg,Herbst
2011-10-14,Hamburg,Herbst
2011-12-27,Hamburg,Weihnachten
2011-12-28,Hamburg,Weihnachten
2011-12-29,Hamburg,Weihnachten
2011-12-30,Hamburg,Weihnachten
2011-12-31,Hamburg,Weihnachten
2012-01-01,Hamburg,Weihnachten
2012-01-02,Hamburg,Weihnachten
2012-01-03,Hamburg,Weihnachten
2012-01-04,Hamburg,Weihnachten
2012-01-05,Hamburg,Weihnachten
2012-01-06,Hamburg,Weihnachten
2012-01-30,Hamburg,Winter
2012-03-05,Hamburg,Ostern/Frühjahr
2012-03-06,Hamburg,Ostern/Frühjahr
2012-03-07,Hamburg,Ostern/Frühjahr
2012-03-08,Hamburg,Ostern/Frühjahr
2012-03-09,Hamburg,Ostern/Frühjahr
2012-03-10,Hamburg,Ostern/Frühjahr
2012-03-11,Hamburg,Ostern/Frühjahr
2012-03-12,Hamburg,Ostern/Frühjahr
2012-03-13,Hamburg,Ostern/Frühjahr
2012-03-14,Hamburg,Ostern/Frühjahr
2012-03-15,Hamburg,Ostern/Frühjahr
2012-03-16,Hamburg,Ostern/Frühjahr
2012-04-30,Hamburg,Himmelfahrt/Pfingsten
2012-05-01,Hamburg,Himmelfahrt/Pfingsten
2012-05-02,Hamburg,Himmelfahrt/Pfingsten
2012-05-03,Hamburg,Himmelfahrt/Pfingsten
2012-05-04,Hamburg,Himmelfahrt/Pfingsten
2012-05-18,Hamburg,Himmelfahrt/Pfingsten
2012-06-21,Hamburg,Sommer
2012-06-22,Hamburg,Sommer
2012-06-23,Hamburg,Sommer
2012-06-24,Hamburg,Sommer
2012-06-25,Hamburg,Sommer
2012-06-26,Hamburg,Sommer
2012-06-27,Hamburg,Sommer
2012-06-28,Hamburg,Sommer
2012-06-29,Hamburg,Sommer
2012-06-30,Hamburg,Sommer
2012-07-01,Hamburg,Sommer
2012-07-02,Hamburg,Sommer
2012-07-03,Hamburg,Sommer
2012-07-04,Hamburg,Sommer
2012-07-05,Hamburg,Sommer
2012-07-06,Hamburg,Sommer
2012-07-07,Hamburg,Sommer
2012-07-08,Hamburg,Sommer
2012-07-09,Hamburg,Sommer
2012-07-10,Hamburg,Sommer
2012-07-11,Hamburg,Sommer
2012-07-12,Hamburg,Sommer
2012-07-13,Hamburg,Sommer
2012-07-14,Hamburg,Sommer
2012-07-15,Hamburg,Sommer
2012-07-16,Hamburg,Sommer
2012-07-17,Hamburg,Sommer
2012-07-18,Hamburg,Sommer
2012-07-19,Hamburg,Sommer
2012-07-20,Hamburg,Sommer
2012-07-21,Hamburg,Sommer
2012-07-22,Hamburg,Sommer
2012-07-23,Hamburg,Sommer
2012-07-24,Hamburg,Sommer
2012-07-25,Hamburg,Sommer
2012-07-26,Hamburg,Sommer
2012-07-27,Hamburg,Sommer
2012-07-28,Hamburg,Sommer
2012-07-29,Hamburg,Sommer
2012-07-30,Hamburg,Sommer
2012-07-31,Hamburg,Sommer
2012-08-01,Hamburg,Sommer
2011-10-10,Hessen,Herbst
2011-10-11,Hessen,Herbst
2011-10-12,Hessen,Herbst
2011-10-13,Hessen,Herbst
2011-10-14,Hessen,Herbst
2011-10-15,Hessen,Herbst
2011-10-16,Hessen,Herbst
2011-10-17,Hessen,Herbst
2011-10-18,Hessen,Herbst
2011-10-19,Hessen,Herbst
2011-10-20,Hessen,Herbst
2011-10-21,Hessen,Herbst
2011-10-22,Hessen,Herbst
2011-12-21,Hessen,Weihnachten
2011-12-22,Hessen,Weihnachten
2011-12-23,Hessen,Weihnachten
2011-12-24,Hessen,Weihnachten
2011-12-25,Hessen,Weihnachten
2011-12-26,Hessen,Weihnachten
2011-12-27,Hessen,Weihnachten
2011-12-28,Hessen,Weihnachten
2011-12-29,Hessen,Weihnachten
2011-12-30,Hessen,Weihnachten
2011-12-31,Hessen,Weihnachten
2012-01-01,Hessen,Weihnachten
2012-01-02,Hessen,Weihnachten
2012-01-03,Hessen,Weihnachten
2012-01-04,Hessen,Weihnachten
2012-01-05,Hessen,Weihnachten
2012-01-06,Hessen,Weihnachten
2012-04-02,Hessen,Ostern/Frühjahr
2012-04-03,Hessen,Ostern/Frühjahr
2012-04-04,Hessen,Ostern/Frühjahr
2012-04-05,Hessen,Ostern/Frühjahr
2012-04-06,Hessen,Ostern/Frühjahr
2012-04-07,Hessen,Ostern/Frühjahr
2012-04-08,Hessen,Ostern/Frühjahr
2012-04-09,Hessen,Ostern/Frühjahr
2012-04-10,Hessen,Ostern/Frühjahr
2012-04-11,Hessen,Ostern/Frühjahr
2012-04-12,Hessen,Ostern/Frühjahr
2012-04-13,Hessen,Ostern/Frühjahr
2012-04-14,Hessen,Ostern/Frühjahr
2012-07-02,Hessen,Sommer
2012-07-03,Hessen,Sommer
2012-07-04,Hessen,Sommer
2012-07-05,Hessen,Sommer
2012-07-06,Hessen,Sommer
2012-07-07,Hessen,Sommer
2012-07-08,Hessen,Sommer
2012-07-09,Hessen,Sommer
2012-07-10,Hessen,Sommer
2012-07-11,Hessen,Sommer
2012-07-12,Hessen,Sommer
2012-07-13,Hessen,Sommer
2012-07-14,Hessen,Sommer
2012-07-15,Hessen,Sommer
2012-07-16,Hessen,Sommer
2012-07-17,Hessen,Sommer
2012-07-18,Hessen,Sommer
2012-07-19,Hessen,Sommer
2012-07-20,Hessen,Sommer
2012-07-21,Hessen,Sommer
2012-07-22,Hessen,Sommer
2012-07-23,Hessen,Sommer
2012-07-24,Hessen,Sommer
2012-07-25,Hessen,Sommer
2012-07-26,Hessen,Sommer
2012-07-27,Hessen,Sommer
2012-07-28,Hessen,Sommer
2012-07-29,Hessen,Sommer
2012-07-30,Hessen,Sommer
2012-07-31,Hessen,Sommer
2012-08-01,Hessen,Sommer
2012-08-02,Hessen,Sommer
2012-08-03,Hessen,Sommer
2012-08-04,Hessen,Sommer
2012-08-05,Hessen,Sommer
2012-08-06,Hessen,Sommer
2012-08-07,Hessen,Sommer
2012-08-08,Hessen,Sommer
2012-08-09,Hessen,Sommer
2012-08-10,Hessen,Sommer
2011-10-17,Mecklenburg-Vorpommern,Herbst
2011-10-18,Mecklenburg-Vorpommern,Herbst
2011-10-19,Mecklenburg-Vorpommern,Herbst
2011-10-20,Mecklenburg-Vorpommern,Herbst
2011-10-21,Mecklenburg-Vorpommern,Herbst
2011-12-23,Mecklenburg-Vorpommern,Weihnachten
2011-12-24,Mecklenburg-Vorpommern,Weihnachten
2011-12-25,Mecklenburg-Vorpommern,Weihnachten
2011-12-26,Mecklenburg-Vorpommern,Weihnachten
2011-12-27,Mecklenburg-Vorpommern,Weihnachten
2011-12-28,Mecklenburg-Vorpommern,Weihnachten
2011-12-29,Mecklenburg-Vorpommern,Weihnachten
2011-12-30,Mecklenburg-Vorpommern,Weihnachten
2011-12-31,Mecklenburg-Vorpommern,Weihnachten
2012-01-01,Mecklenburg-Vorpommern,Weihnachten
2012-01-02,Mecklenburg-Vorpommern,Weihnachten
2012-01-03,Mecklenburg-Vorpommern,Weihnachten
2012-02-06,Mecklenburg-Vorpommern,Winter
2012-02-07,Mecklenburg-Vorpommern,Winter
2012-02-08,Mecklenburg-Vorpommern,Winter
2012-02-09,Mecklenburg-Vorpommern,Winter
2012-02-10,Mecklenburg-Vorpommern,Winter
2012-02-11,Mecklenburg-Vorpommern,Winter
2012-02-12,Mecklenburg-Vorpommern,Winter
2012-02-13,Mecklenburg-Vorpommern,Winter
2012-02-14,Mecklenburg-Vorpommern,Winter
2012-02-15,Mecklenburg-Vorpommern,Winter
2012-02-16,Mecklenburg-Vorpommern,Winter
2012-02-17,Mecklenburg-Vorpommern,Winter
2012-04-02,Mecklenburg-Vorpommern,Ostern/Frühjahr
2012-04-03,Mecklenburg-Vorpommern,Ostern/Frühjahr
2012-04-04,Mecklenburg-Vorpommern,Ostern/Frühjahr
2012-04-05,Mecklenburg-Vorpommern,Ostern/Frühjahr
2012-04-06,Mecklenburg-Vorpommern,Ostern/Frühjahr
2012-04-07,Mecklenburg-Vorpommern,Ostern/Frühjahr
2012-04-08,Mecklenburg-Vorpommern,Ostern/Frühjahr
2012-04-09,Mecklenburg-Vorpommern,Ostern/Frühjahr
2012-04-10,Mecklenburg-Vorpommern,Ostern/Frühjahr
2012-04-11,Mecklenburg-Vorpommern,Ostern/Frühjahr
2012-05-25,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2012-05-26,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2012-05-27,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2012-05-28,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2012-05-29,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2012-06-23,Mecklenburg-Vorpommern,Sommer
2012-06-24,Mecklenburg-Vorpommern,Sommer
2012-06-25,Mecklenburg-Vorpommern,Sommer
2012-06-26,Mecklenburg-Vorpommern,Sommer
2012-06-27,Mecklenburg-Vorpommern,Sommer
2012-06-28,Mecklenburg-Vorpommern,Sommer
2012-06-29,Mecklenburg-Vorpommern,Sommer
2012-06-30,Mecklenburg-Vorpommern,Sommer
2012-07-01,Mecklenburg-Vorpommern,Sommer
2012-07-02,Mecklenburg-Vorpommern,Sommer
2012-07-03,Mecklenburg-Vorpommern,Sommer
2012-07-04,Mecklenburg-Vorpommern,Sommer
2012-07-05,Mecklenburg-Vorpommern,Sommer
2012-07-06,Mecklenburg-Vorpommern,Sommer
2012-07-07,Mecklenburg-Vorpommern,Sommer
2012-07-08,Mecklenburg-Vorpommern,Sommer
2012-07-09,Mecklenburg-Vorpommern,Sommer
2012-07-10,Mecklenburg-Vorpommern,Sommer
2012-07-11,Mecklenburg-Vorpommern,Sommer
2012-07-12,Mecklenburg-Vorpommern,Sommer
2012-07-13,Mecklenburg-Vorpommern,Sommer
2012-07-14,Mecklenburg-Vorpommern,Sommer
2012-07-15,Mecklenburg-Vorpommern,Sommer
2012-07-16,Mecklenburg-Vorpommern,Sommer
2012-07-17,Mecklenburg-Vorpommern,Sommer
2012-07-18,Mecklenburg-Vorpommern,Sommer
2012-07-19,Mecklenburg-Vorpommern,Sommer
2012-07-20,Mecklenburg-Vorpommern,Sommer
2012-07-21,Mecklenburg-Vorpommern,Sommer
2012-07-22,Mecklenburg-Vorpommern,Sommer
2012-07-23,Mecklenburg-Vorpommern,Sommer
2012-07-24,Mecklenburg-Vorpommern,Sommer
2012-07-25,Mecklenburg-Vorpommern,Sommer
2012-07-26,Mecklenburg-Vorpommern,Sommer
2012-07-27,Mecklenburg-Vorpommern,Sommer
2012-07-28,Mecklenburg-Vorpommern,Sommer
2012-07-29,Mecklenburg-Vorpommern,Sommer
2012-07-30,Mecklenburg-Vorpommern,Sommer
2012-07-31,Mecklenburg-Vorpommern,Sommer
2012-08-01,Mecklenburg-Vorpommern,Sommer
2012-08-02,Mecklenburg-Vorpommern,Sommer
2012-08-03,Mecklenburg-Vorpommern,Sommer
2012-08-04,Mecklenburg-Vorpommern,Sommer
2011-10-17,Niedersachsen,Herbst
2011-10-18,Niedersachsen,Herbst
2011-10-19,Niedersachsen,Herbst
2011-10-20,Niedersachsen,Herbst
2011-10-21,Niedersachsen,Herbst
2011-10-22,Niedersachsen,Herbst
2011-10-23,Niedersachsen,Herbst
2011-10-24,Niedersachsen,Herbst
2011-10-25,Niedersachsen,Herbst
2011-10-26,Niedersachsen,Herbst
2011-10-27,Niedersachsen,Herbst
2011-10-28,Niedersachsen,Herbst
2011-10-29,Niedersachsen,Herbst
2011-12-23,Niedersachsen,Weihnachten
2011-12-24,Niedersachsen,Weihnachten
2011-12-25,Niedersachsen,Weihnachten
2011-12-26,Niedersachsen,Weihnachten
2011-12-27,Niedersachsen,Weihnachten
2011-12-28,Niedersachsen,Weihnachten
2011-12-29,Niedersachsen,Weihnachten
2011-12-30,Niedersachsen,Weihnachten
2011-12-31,Niedersachsen,Weihnachten
2012-01-01,Niedersachsen,Weihnachten
2012-01-02,Niedersachsen,Weihnachten
2012-01-03,Niedersachsen,Weihnachten
2012-01-04,Niedersachsen,Weihnachten
2012-01-30,Niedersachsen,Winter
2012-01-31,Niedersachsen,Winter
2012-03-26,Niedersachsen,Ostern/Frühjahr
2012-03-27,Niedersachsen,Ostern/Frühjahr
2012-03-28,Niedersachsen,Ostern/Frühjahr
2012-03-29,Niedersachsen,Ostern/Frühjahr
2012-03-30,Niedersachsen,Ostern/Frühjahr
2012-03-31,Niedersachsen,Ostern/Frühjahr
2012-04-01,Niedersachsen,Ostern/Frühjahr
2012-04-02,Niedersachsen,Ostern/Frühjahr
2012-04-03,Niedersachsen,Ostern/Frühjahr
2012-04-04,Niedersachsen,Ostern/Frühjahr
2012-04-05,Niedersachsen,Ostern/Frühjahr
2012-04-06,Niedersachsen,Ostern/Frühjahr
2012-04-07,Niedersachsen,Ostern/Frühjahr
2012-04-08,Niedersachsen,Ostern/Frühjahr
2012-04-09,Niedersachsen,Ostern/Frühjahr
2012-04-10,Niedersachsen,Ostern/Frühjahr
2012-04-11,Niedersachsen,Ostern/Frühjahr
2012-04-30,Niedersachsen,Himmelfahrt/Pfingsten
2012-05-18,Niedersachsen,Himmelfahrt/Pfingsten
